id,value,feed_id,created_at,lat,lon,ele
0FQYN8GGTAFWPAPA9HFZMBBJNE,1198680.0,2888023,2024-11-14 12:30:22 UTC,,,
0FQYNB5AC3A2JTSFCTRJQ1YMQG,1198680.0,2888023,2024-11-14 12:35:00 UTC,,,
0FQYNDT2SF4DXMGG3PZR815KEG,1198710.0,2888023,2024-11-14 12:39:38 UTC,,,
0FQYNGF5BC6NXMBZ1XYM0S4Q4C,1198860.0,2888023,2024-11-14 12:44:17 UTC,,,
0FQYNK3XEW17X5PZ71Q7FR76M0,1198780.0,2888023,2024-11-14 12:48:54 UTC,,,
0FQYNNRTY6N055TNMBYA0DK1MG,1198830.0,2888023,2024-11-14 12:53:33 UTC,,,
0FQYNRDKM570V1TWF722MFEZVG,1198850.0,2888023,2024-11-14 12:58:10 UTC,,,
0FQYNWEA0YS57F4S3EGQZGVH46,1198870.0,2888023,2024-11-14 13:05:12 UTC,,,
0FQYNZ384XXE8X77WQD10G4TND,1198860.0,2888023,2024-11-14 13:09:50 UTC,,,
0FQYP1R17Y9825VP49SYV8HHAJ,1198900.0,2888023,2024-11-14 13:14:28 UTC,,,
0FQYP4CYB54PAQVNZZ2S73WQ5F,1198910.0,2888023,2024-11-14 13:19:06 UTC,,,
0FQYP71Z7HG39JXSQABKHHCQM0,1198900.0,2888023,2024-11-14 13:23:45 UTC,,,
0FQYP9PKY5H1AVBW1GG4447AP2,1198950.0,2888023,2024-11-14 13:28:22 UTC,,,
0FQYPCBH8GCCPG56XHYD00JTGZ,1199030.0,2888023,2024-11-14 13:33:01 UTC,,,
0FQYPF1ZXQZWFHE9XJPZPG4274,1198940.0,2888023,2024-11-14 13:37:44 UTC,,,
0FQYPHPXRMNGXCNW4PG810WG9J,1198970.0,2888023,2024-11-14 13:42:22 UTC,,,
0FQYPMBJ72TQZYB10Y8JM8847W,1198970.0,2888023,2024-11-14 13:47:00 UTC,,,
0FQYPQ0EJV67QSZY3ZEVW4R6AR,1199060.0,2888023,2024-11-14 13:51:38 UTC,,,
0FQYPVXW249NXC88K1QVSXR9TH,1199010.0,2888023,2024-11-14 14:00:14 UTC,,,
0FQYPZQ0WC8GPXVY7DBPZJ1635,1198790.0,2888023,2024-11-14 14:06:51 UTC,,,
0FQYQ2C04CCEGMBTBDJYAY8S82,1198850.0,2888023,2024-11-14 14:11:29 UTC,,,
0FQYQ61YXVX0M10QEJVWZJ289D,1198730.0,2888023,2024-11-14 14:17:56 UTC,,,
0FQYQC6YTY6JA3TJEGRK5E6VDR,1198490.0,2888023,2024-11-14 14:28:41 UTC,,,
0FQYQET8D0XWRRBJ9WAYEVTVZQ,1198390.0,2888023,2024-11-14 14:33:14 UTC,,,
0FQYQM5WJ9WE2ZX349EWM2QF9N,1198330.0,2888023,2024-11-14 14:42:37 UTC,,,
0FQYQPTQ8NBS2HTBFT4T12D2CW,1198280.0,2888023,2024-11-14 14:47:15 UTC,,,
0FQYQSFM9KYR4F9WJ24KK35SR5,1198180.0,2888023,2024-11-14 14:51:53 UTC,,,
0FQYQW48454HDVED9KDK9CQVCV,1197950.0,2888023,2024-11-14 14:56:30 UTC,,,
0FQYQYS5J2BPAA4ERRJJDCDJ4S,1198110.0,2888023,2024-11-14 15:01:08 UTC,,,
0FQYR03EHREF345ZQV4JSE6X2Z,1197940.0,2888023,2024-11-14 15:03:27 UTC,,,
0FQYR2RBX9G094X3FJB6KTANPP,1197890.0,2888023,2024-11-14 15:08:05 UTC,,,
0FQYR42SV55Y33CB55PX0Q3FD5,1197930.0,2888023,2024-11-14 15:10:24 UTC,,,
0FQYR6QSDCQGW72JA340E418WG,1197730.0,2888023,2024-11-14 15:15:03 UTC,,,
0FQYR9CV7EDPH4QA794C2WKEFS,1197570.0,2888023,2024-11-14 15:19:41 UTC,,,
0FQYRC2Z0D54ZKWBJKD3DF8D8D,1197370.0,2888023,2024-11-14 15:24:24 UTC,,,
0FQYRER2YSNP5KKC99KR3FKETP,1197360.0,2888023,2024-11-14 15:29:02 UTC,,,
0FQYRHCZNYHH6N29GSAK1Q67XG,1197100.0,2888023,2024-11-14 15:33:41 UTC,,,
0FQYRM1R6GYR0B56RHXF8E78N5,1197170.0,2888023,2024-11-14 15:38:18 UTC,,,
0FQYRPPHBHHA5QMW3MGK8N6B41,1196700.0,2888023,2024-11-14 15:42:56 UTC,,,
0FQYRSBKD4051V90EZ6PMD5D75,1196400.0,2888023,2024-11-14 15:47:35 UTC,,,
0FQYRZMXMRHMD3S4XJ2NGKYHV3,1195750.0,2888023,2024-11-14 15:58:35 UTC,,,
0FQYS3B0M17YHXV8MXCDZWTGQ3,1195640.0,2888023,2024-11-14 16:05:02 UTC,,,
0FQYS713R8R4SZGVF0C3F7DT1K,1195490.0,2888023,2024-11-14 16:11:29 UTC,,,
0FQYSB0F8DXCPK7HD7HV72GD6B,1194690.0,2888023,2024-11-14 16:18:26 UTC,,,
0FQYSFXXSGNS1MBMZD1V5GAR01,1194520.0,2888023,2024-11-14 16:27:02 UTC,,,
0FQYSMVARY81CY7G8EF28JNS3H,1193420.0,2888023,2024-11-14 16:35:38 UTC,,,
0FQYSRHDYQEDG689AFQSRYP59A,1192820.0,2888023,2024-11-14 16:42:05 UTC,,,
0FQYSV0CDF10GC8NHBZ0VS459W,1192530.0,2888023,2024-11-14 16:46:23 UTC,,,
0FQYSYSCQ125AQVPZM4QHDQ1JR,1191800.0,2888023,2024-11-14 16:53:00 UTC,,,
0FQYT1EDRJVCMR58VC02YZCWED,1191280.0,2888023,2024-11-14 16:57:39 UTC,,,
0FQYT2THTDBRC9A42G1PC5K9JS,1190960.0,2888023,2024-11-14 17:00:03 UTC,,,
0FQYT5F63ZX4NY4RC61ZSR24TV,1190050.0,2888023,2024-11-14 17:04:40 UTC,,,
0FQYT843KANVYSZMK14EX6BCB5,1189450.0,2888023,2024-11-14 17:09:19 UTC,,,
0FQYTCF0344XTTR7NGY4GFSSHG,1188400.0,2888023,2024-11-14 17:16:54 UTC,,,
0FQYTGQ1WX8VJW835CNB2PA0ZX,1187290.0,2888023,2024-11-14 17:24:20 UTC,,,
0FQYTKC0CSFK5CG90Q263KJWQ6,1186620.0,2888023,2024-11-14 17:28:58 UTC,,,
0FQYTQGQWSZ5TGJ9DY573V0Q1C,1185100.0,2888023,2024-11-14 17:36:13 UTC,,,
0FQYTWEE3EH6R660GDW5REJN9G,1183840.0,2888023,2024-11-14 17:44:50 UTC,,,
0FQYV21PB2G73V0E1R0G52NNES,1181750.0,2888023,2024-11-14 17:54:37 UTC,,,
0FQYV5EY8CC19SW3FXMJ7MW5VD,1180790.0,2888023,2024-11-14 18:00:35 UTC,,,
0FQYV83D2AG0AJ065D4235C7YT,1180000.0,2888023,2024-11-14 18:05:12 UTC,,,
0FQYVARA59NCZWRY35KFFGF38Z,1178790.0,2888023,2024-11-14 18:09:50 UTC,,,
